review_id,business_id,text,rating,time,business_name,categories,sentiment_scores,compound_sentiment,sentiment_category,themes
g_1746338995_m4CFfE1_u5rwVgb45ZqRpA,m4CFfE1_u5rwVgb45ZqRpA,"If you come, must try the eggplant dip and pomegranate ribeye kebab - truly delicious. However, some dishes felt egregiously portioned for the price (looking at you, catch of the day - $45 for a piece of fish that could barely satiate a single person). The lamb shank, a signature for this restaurant, sadly wasn't our favorite, lacking the rich flavor and tenderness we were hoping for.

Tldr; good food, but there are a myriad of better restaurants out there for the price (close to $100pp). 3.5/5",3.0,1746338995,Sofreh,"[""Persian/Iranian""]","{'neg': 0.037, 'neu': 0.797, 'pos': 0.166, 'compound': 0.89}",0.89,positive,"['food_quality', 'value']"
g_1735402215_m4CFfE1_u5rwVgb45ZqRpA,m4CFfE1_u5rwVgb45ZqRpA,"Tahini & date salad was a little spicy and sweet at the same time. Roasted eggplant with crunchy bread for appetiser was excellent.  For a main dish we had duck in sour walnuts sauce and lamb with beans. For dessert we chose ice cream with roasted pistachios, saffron and rosewater. By the way, portions were big enough, so we could split it for two people. I love food and service but restaurant is quite busy and loud.",5.0,1735402215,Sofreh,"[""Persian/Iranian""]","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.702}",0.702,positive,"['food_quality', 'service', 'timing']"
g_1740827910_m4CFfE1_u5rwVgb45ZqRpA,m4CFfE1_u5rwVgb45ZqRpA,"Sofreh is really a vibe! I went for a small birthday dinner with my wife. We had communal seats, but the manger Emir told us some bar seats had opened and let us move. That was very kind of him. We met the chef who was very sweet and kind as well.

The food was awesome. We had the meatballs, salad, the mushrooms, herb rice, and lamb shank. We were stuffed. Also the cocktails were perfect. I would recommend the SEKANJABIN MARTINI… Fire.

Oh and the ice cream cookie 🤌🏿🤌🏿🤌🏿

We will definitely be returning",5.0,1740827910,Sofreh,"[""Persian/Iranian""]","{'neg': 0.024, 'neu': 0.744, 'pos': 0.232, 'compound': 0.9831}",0.9831,positive,"['food_quality', 'ambiance', 'timing']"
g_1730737759_m4CFfE1_u5rwVgb45ZqRpA,m4CFfE1_u5rwVgb45ZqRpA,"Our experience was exceptional. We arrived ten minutes early and were promptly seated. The food was served quickly, and I highly recommend the eggplant and whey dip! The service provided by Emmanuel was outstanding. Don’t forget to look at the dessert menu!  I look forward to returning to explore more dishes.
PS: we had trouble finding parking around the area probably best to commute if you’re not from the area.",5.0,1730737759,Sofreh,"[""Persian/Iranian""]","{'neg': 0.057, 'neu': 0.801, 'pos': 0.143, 'compound': 0.8392}",0.8392,positive,"['service', 'location', 'timing']"
g_1734877854_m4CFfE1_u5rwVgb45ZqRpA,m4CFfE1_u5rwVgb45ZqRpA,"Sofreh is a cozy spot with a lovely ambiance and authentic Persian food that goes beyond the usual kabobs. The dishes are thoughtfully prepared, full of rich flavors that feel both traditional and elevated. The staff are warm and welcoming, making the experience even more enjoyable. It’s a great place to explore Persian cuisine in a relaxed and inviting setting.",4.0,1734877854,Sofreh,"[""Persian/Iranian""]","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.981}",0.981,positive,"['food_quality', 'service', 'ambiance']"
g_1746913243__G5JMPOkU6IG1OKbhw3gXA,_G5JMPOkU6IG1OKbhw3gXA,"Went there for Mother's Day brunch. It was a tad on the pricey side, but as they say, you get what you pay for. We ordered the fried calamari appetizer; shrimp & grits; steak & eggs; french toast, bacon, eggs & grits; also the bacon egg & cheese sandwich. Everything we ordered was spot on delicious. Waitress was very friendly & attentive, she took real good care of us. Definitely will come back.",5.0,1746913243,Peaches Prime,"[""Southern"", ""New American"", ""Seafood""]","{'neg': 0.018, 'neu': 0.744, 'pos': 0.239, 'compound': 0.9716}",0.9716,positive,"['food_quality', 'service', 'value', 'timing']"
g_1746673551__G5JMPOkU6IG1OKbhw3gXA,_G5JMPOkU6IG1OKbhw3gXA,"OMG. A friend recommended this spot & it did not disappoint! The vibe is incredible (GREAT playlist!), the service was great and the FOOD!! It was divine. Drinks, appetizers, entrees and dessert: not one thing passed my lips (and I tried it ALL) that was not incredible. So glad we went, check it out!",5.0,1746673551,Peaches Prime,"[""Southern"", ""New American"", ""Seafood""]","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.9787}",0.9787,positive,"['food_quality', 'service', 'ambiance']"
g_1739971001__G5JMPOkU6IG1OKbhw3gXA,_G5JMPOkU6IG1OKbhw3gXA,Overall they give great portion sizes but everything else falls short in taste. The lemon sole was a 6/10. The ambiance is lovely but peaches isn't worth a revisit. It's a good option if you are looking to watch your salt and sugar intake because of the lack of it in the food. Our waiter Noel was kind and a gentlemen,2.0,1739971001,Peaches Prime,"[""Southern"", ""New American"", ""Seafood""]","{'neg': 0.065, 'neu': 0.722, 'pos': 0.213, 'compound': 0.9224}",0.9224,positive,"['food_quality', 'service', 'ambiance', 'value', 'timing']"
g_1745674616__G5JMPOkU6IG1OKbhw3gXA,_G5JMPOkU6IG1OKbhw3gXA,Grabbed a quick bite before a show at the theater around the corner. Really kind server helped me select items to accommodate a vegetarian and gluten-free diet. The sautéed spinach and potatoes were fresh and delicious. Would love to come back and explore more of the menu.,5.0,1745674616,Peaches Prime,"[""Southern"", ""New American"", ""Seafood""]","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.9312}",0.9312,positive,"['food_quality', 'service', 'location', 'timing']"
g_1744750470__G5JMPOkU6IG1OKbhw3gXA,_G5JMPOkU6IG1OKbhw3gXA,"I've been here twice so far (once for brunch, once for dinner) and both times were spectacular. Great service, nice atmosphere, and fabulous food.

We've ordered their:
- OXTAIL FETTUCCINE oxtail bolognese, allspice, scotch bonnet
- SPICY RIGATONI San Marzano tomato, Tito’s vodka, cream, ricotta (v)
- BRAISED SHORT RIB 12 hour short rib, whipped potatoes, salsa verde
- PRIME FRIED CHICKEN Whipped Potatoes, Market Greens

Definitely looking forward to returning soon.",5.0,1744750470,Peaches Prime,"[""Southern"", ""New American"", ""Seafood""]","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.9186}",0.9186,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1745935732_XgiG7K7ubHsj2JJ-c2sXnw,XgiG7K7ubHsj2JJ-c2sXnw,"I didn’t know I could eat Thai food for brunch.

Thai food in NYC is already some of the best, but I rarely go to a spot where everything on the menu slaps. This is one of those spots.

From the Thai iced coffee to the babka French toast with Thai tea butter the whole meal was extremely flavorful and light.

The Thai coffee is super smooth and the breakfast wrap is so flavorful while being a lot lighter than Win Son’s scallion pancake wrap. This is a breakfast item I’d eat regularly.

The disco fries and drunken dumplings were fun takes on more traditional Thai flavors and we really enjoyed them.

However, the coconut chicken which was basically a Thai schnitzel was the star and the lamb larb really balanced the richness of lamb with herbs, lime and heat.

They highlight my favorite element of Thai food which is that the food is flavorful but also light. We had so much food yet we didn’t feel heavy like we would after brunch.

Also the service was quick! We asked to be out in an hour and we were out!",5.0,1745935732,Thai Diner,"[""Thai""]","{'neg': 0.007, 'neu': 0.82, 'pos': 0.174, 'compound': 0.991}",0.991,positive,"['food_quality', 'service', 'timing']"
g_1744808397_XgiG7K7ubHsj2JJ-c2sXnw,XgiG7K7ubHsj2JJ-c2sXnw,"If you’re a large party (7+) your wait time on a Saturday afternoon can be up to 2 HOURS as they do not take reservations. Now that I’ve mentioned that, let’s get into the actual experience. The restaurant is a big, busy kind of vibe with beautiful decor. Our waitress Bella was amazing !! She’s very honest and knowledgeable about the meals and drink options. She provided great service to my party and I. Now let’s get into the food. EVERYONE loved their meal. I wish I had pictures of everything we ate. Pictured below are The duck dumplings, their specialty fries that comes in a curry sauce & the oysters that comes with a spicy cilantro sauce ALL 10/10. We also had crab rice 10/10 & the snapper 10/10. Let’s go back to the oysters for a second. I’ve never been a fan of those. I’ve tried em at a few restaurants before and just couldn’t get into it. I decided to try them again and now I’m hooked. The oysters were so fresh. The combo of the sourness from the lime and the spicy taste of the cilantro is genius. I can now only have oysters this way and this way only lol.",5.0,1744808397,Thai Diner,"[""Thai""]","{'neg': 0.014, 'neu': 0.839, 'pos': 0.147, 'compound': 0.9855}",0.9855,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1744081139_XgiG7K7ubHsj2JJ-c2sXnw,XgiG7K7ubHsj2JJ-c2sXnw,"This place is a gem! The place is gorgeous, the waiters are attentive kind and personable. The food is I mean wow! So delicious and fresh! It’s a place you want to keep coming to again and again! I came here for brunch and had the brisket. The layering of flavors is so good. Their meat is so tender. 10/10 recommend.",5.0,1744081139,Thai Diner,"[""Thai""]","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.9808}",0.9808,positive,"['food_quality', 'service', 'timing']"
g_1740326543_XgiG7K7ubHsj2JJ-c2sXnw,XgiG7K7ubHsj2JJ-c2sXnw,"We used the Michelin guide to find this place. Although the food was great, I must be honest and say that I wish it was more authentic but Thai food is my favorite so my opinion is based off some smaller, family owned home style Thai restaurants. Definitely try this place because it’s an experience. We ordered 6 different items off of the menu and the only thing I can say was not great was the Thai tea. The service was great, the atmosphere is great.",5.0,1740326543,Thai Diner,"[""Thai""]","{'neg': 0.041, 'neu': 0.723, 'pos': 0.236, 'compound': 0.9681}",0.9681,positive,"['food_quality', 'service', 'ambiance']"
g_1746240275_XgiG7K7ubHsj2JJ-c2sXnw,XgiG7K7ubHsj2JJ-c2sXnw,"so yummy!!! i went once on the weekend and there was an 1-hour wait and today i went friday afternoon no wait. rlly cute decor love the interior and the bustling atmosphere as well. onto the food, the crab fried rice & short rib pad thai are my top picks.. just so much flavor, absolutely delicious! loved the banana pudding and lobster omelet too! however, i would skip the disco fries (too soggy) and the thai tea french toast.. other than that cant wait to try more items from the menu!",5.0,1746240275,Thai Diner,"[""Thai""]","{'neg': 0.02, 'neu': 0.759, 'pos': 0.221, 'compound': 0.9717}",0.9717,positive,"['food_quality', 'ambiance', 'timing']"
g_1746410302_83zDAk03lFXkgImgkLhT9w,83zDAk03lFXkgImgkLhT9w,"I got the chance to stop in at this restaurant for dinner. When I arrived I parked on the street nearby. I walked into a nice ambiance. Jenny was my nice server! I had:

Midnight Margarita
Old Fashioned
Ma-La Trio (chicken, cucumber salad, duck)
Din Sum Platter (chicken, shrimp, vegetable)
Perking Duck
Yunnan Basil Lettuce Wrap

I loved the margarita and the dim sum platter! The dumplings were so good! Everything was great at this restaurant!",4.0,1746410302,Chi Restaurant & Bar,"[""Szechuan"", ""Cocktail Bars""]","{'neg': 0.038, 'neu': 0.743, 'pos': 0.218, 'compound': 0.9549}",0.9549,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1746589783_83zDAk03lFXkgImgkLhT9w,83zDAk03lFXkgImgkLhT9w,"Incredible food on all levels along with creative, beautiful cocktails. We had no misses but particularly loved the pork slice appetizer and the signature braised beef. Flavors are bold and can be quite spicy. They have a large private event room in the back as well. It can be pricey for a large group (plus lots of food served family style), so recommend bringing a group and making a reservation.",5.0,1746589783,Chi Restaurant & Bar,"[""Szechuan"", ""Cocktail Bars""]","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.968}",0.968,positive,"['food_quality', 'value', 'timing']"
g_1746409109_83zDAk03lFXkgImgkLhT9w,83zDAk03lFXkgImgkLhT9w,"We enjoyed a fantastic Chinese meal featuring cucumber salad, shrimp dumplings, the chef’s special tiger shrimp with potatoes, and mapo tofu. Every dish was delicious, and the service was fast and attentive. Highly recommend this spot—it’s easy to see why it’s rated so highly",5.0,1746409109,Chi Restaurant & Bar,"[""Szechuan"", ""Cocktail Bars""]","{'neg': 0.023, 'neu': 0.646, 'pos': 0.332, 'compound': 0.9565}",0.9565,positive,"['food_quality', 'service', 'timing']"
g_1746236703_83zDAk03lFXkgImgkLhT9w,83zDAk03lFXkgImgkLhT9w,"If you’re looking for bold, modern Chinese flavors in NYC, Chi Restaurant & Bar in Hell’s Kitchen is the spot. From their perfectly spiced ma-la trio and dimsum platter to the rich truffle beef tenderloin, every dish hits the mark. The sleek, cozy ambiance makes it perfect for date night or dinner with friends. Whether you're a fan of bold spices or just love discovering new foodie gems, Chi hits all the right notes.",5.0,1746236703,Chi Restaurant & Bar,"[""Szechuan"", ""Cocktail Bars""]","{'neg': 0.013, 'neu': 0.703, 'pos': 0.284, 'compound': 0.9779}",0.9779,positive,"['food_quality', 'ambiance', 'timing']"
g_1744409425_83zDAk03lFXkgImgkLhT9w,83zDAk03lFXkgImgkLhT9w,"Accommodating restaurant for 7 people! I liked the Szechuan food here - the cumin lamb, spicy chicken, the truffle fried rice were all stellar.

The soup dumplings were great, the Peking duck was decent but I’ve had better. I liked all the veggies, the eggplant and cucumber salad and all.",5.0,1744409425,Chi Restaurant & Bar,"[""Szechuan"", ""Cocktail Bars""]","{'neg': 0.02, 'neu': 0.77, 'pos': 0.21, 'compound': 0.903}",0.903,positive,['food_quality']
g_1746653838_Me4TxTbPPQZQopW1wOGx5g,Me4TxTbPPQZQopW1wOGx5g,"Dining at Jack’s Wife Freda felt just like eating at home—comforting, satisfying, and full of warmth. The food was simple in the best way possible: flavorful, fresh, and made with care. Every dish we ordered had that homemade quality that makes you want to come back the next day and order it all over again.

The service was absolutely fantastic. From the moment we walked in, the staff was friendly, attentive, and genuinely welcoming. It’s clear they care about creating a positive experience for every guest.

The atmosphere is casual and laid-back, perfect for everything from brunch with friends to a relaxed dinner. The space is surprisingly big for a city restaurant, so even when it’s busy, it doesn’t feel cramped or chaotic. There’s an energy to the place that feels vibrant but never overwhelming.

If you're looking for a spot with a cozy vibe, great service, and food that tastes like it came from a family kitchen, Jack’s Wife Freda is definitely worth a visit.",5.0,1746653838,Jack's Wife Freda,"[""Breakfast & Brunch"", ""Mediterranean"", ""New American""]","{'neg': 0.011, 'neu': 0.708, 'pos': 0.281, 'compound': 0.9915}",0.9915,positive,"['food_quality', 'service', 'ambiance', 'value', 'timing']"
